"01;011;0000;BOURG EN BRESSE;011;016"
"03;047;1300;R.A.M (PROF. INDUST. COMM. ILE DE France);149;002"
"03;047;2100;MUTUELLE BLEUE (PROF. INDUST. COMM. ILE DE France);151;002"
"03;047;3100;AVENIR SANTE MUTUELLE;180;002"
"03;047;3200;PREVADIES- CAMPI IDF;152;002"
"03;047;5100;U.T.I.M. (PROF. INDUST. COMM. ILE DE France);154;002"
"03;050;1100;R.A.M (ILE DE FRANCE);155;002"
"03;050;1300;R.A.M (PROF. ARTIS. ILE DE France);155;002"
"03;050;2100;LA MUTUELLE BLEUE (PROF. ARTIS. ILE DE France);157;002"
"03;050;3100;AVENIR SANTE MUTUELLE;158;002"
"03;050;3200;PREVADIES-CAMPI IDF;159;002"
"03;050;5200;U.T.I.M. (PROF. ARTIS. ILE DE France);160;002"
"03;053;1100;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;053;1300;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;053;1900;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;053;3200;HARMONIE MUTUELLE;168;001"
"03;054;1100;R.A.M (DES PROFESSIONS LIBERALES);165;001"
"03;054;1300;R.A.M (PROF. LIB. DE PROVINCES);165;001"
"03;054;1900;R.A.M (PROF. LIB. DE PROVINCES);165;001"
"03;054;6200;HARMONIE MUTUELLE;168;001"
"03;054;6400;MUT EST;169;001"
"03;055;1100;R.A.M. (SECTION AUTONOME BATELLERIE);170;002"
"03;055;1300;R.A.M (SECTION AUTONOME BATELLERIE);170;002"
"03;057;1100;R.A.M. (CORSE);172;002"
"03;058;6800;R.A.M de GUYANE (ANTILLES GUYANE);175;002"
"03;058;7800;R.A.M. de GUADELOUPE (ANTILLES GUYANE);176;002"
"03;058;8800;R.A.M. de MARTINIQUE (ANTILLES GUYANE);177;002"
"03;059;1100;R.A.M. (REUNION);178;001"
"04;110;0000;Caisse de Prevoyance;110;001"
"04;120;0000;Caisse des Cadres superieurs;110;001"
"04;220;0000;Caisse Maladie d Alsace Lorraine;110;001"
"04;400;0000;Regime des Subsistants;110;001"
"05;051;0000;Caisse de Coordination aux Assurances Sociales (CCAS);051;001"
"07;225;0000;Regime minier de securite sociale;225;022"
"08;756;0100;CNMSS Affilies;756;050"
"08;758;0200;CNMSS Personnel;758;050"
"10;980;2101;Caisse de Ret.et Prev. Clercs et Emp. Notaires;980;004"
"14;100;0000;Fonds de Securite Sociale de l Assemblee Nationale;100;001"
"15;751;0000;Senat;751;001"
"90;100;0000;Caisse d assurance Vieillesse Invalidite et Maladie des cultes;100;004"
"91;011;0506;MGEN AIN;011;007"
"91;021;0506;MGEN AISNE;021;007"
"91;031;0506;MGEN ALLIER;031;007"
"91;041;0506;MGEN ALPES DE HAUTE PROVENCE;041;007"
"91;051;0506;MGEN HAUTES ALPES;051;007"
"91;061;0506;MGEN ALPES MARITIMES;061;007"
"91;072;0506;MGEN ARDECHE;072;007"
"91;081;0506;MGEN ARDENNES;081;007"
"91;091;0506;MGEN ARIEGE;091;007"
"91;101;0506;MGEN AUBE;101;007"
"91;111;0506;MGEN AUDE;111;007"
"91;121;0506;MGEN AVEYRON;121;007"
"91;131;0506;MGEN BOUCHES DU RHONE;131;007"
"91;141;0506;MGEN CALVADOS;141;007"
"91;151;0506;MGEN CANTAL;151;007"
"91;161;0506;MGEN CHARENTE;161;007"
"91;171;0506;MGEN CHARENTE MARITIME;171;007"
"91;181;0506;MGEN CHER;181;007"
"91;191;0506;MGEN CORREZE;191;007"
"91;201;0506;MGEN CORSE DU SUD;201;007"
"91;202;0506;MGEN HAUTE CORSE;202;007"
"91;211;0506;MGEN COTE D OR;211;007"
"91;221;0506;MGEN COTES D ARMOR;221;007"
"91;231;0506;MGEN CREUSE;231;007"
"91;241;0506;MGEN DORDOGNE;241;007"
"91;251;0506;MGEN DOUBS;251;007"
"91;261;0506;MGEN DROME;261;007"
"91;271;0506;MGEN EURE;271;007"
"91;281;0506;MGEN EURE ET LOIR;281;007"
"91;291;0506;MGEN FINISTERE;291;007"
"91;301;0506;MGEN GARD;301;007"
"91;311;0506;MGEN HAUTE GARONNE;311;007"
"91;321;0506;MGEN GERS;321;007"
"91;331;0506;MGEN GIRONDE;331;007"
"91;342;0506;MGEN HERAULT;342;007"
"91;351;0506;MGEN ILLE ET VILAINE;351;007"
"91;361;0506;MGEN INDRE;361;007"
"91;371;0506;MGEN INDRE ET LOIRE;371;007"
"91;381;0506;MGEN ISERE;381;007"
"91;391;0506;MGEN JURA;391;007"
"91;401;0506;MGEN LANDES;401;007"
"91;411;0506;MGEN LOIR ET CHER;411;007"
"91;422;0506;MGEN LOIRE;422;007"
"91;431;0506;MGEN HAUTE LOIRE;431;007"
"91;441;0506;MGEN LOIRE ATLANTIQUE;441;007"
"91;451;0506;MGEN LOIRET;451;007"
"91;461;0506;MGEN LOT;461;007"
"91;471;0506;MGEN LOT ET GARONNE;471;007"
"91;481;0506;MGEN LOZERE;481;007"
"91;491;0506;MGEN MAINE ET LOIRE;491;007"
"91;501;0506;MGEN MANCHE;501;007"
"91;511;0506;MGEN MARNE;511;007"
"91;521;0506;MGEN HAUTE MARNE;521;007"
"91;531;0506;MGEN MAYENNE;531;007"
"91;542;0506;MGEN MEURTHE ET MOSELLE;542;007"
"91;551;0506;MGEN MEUSE;551;007"
"91;561;0506;MGEN MORBIHAN;561;007"
"91;571;0506;MGEN MOSELLE;571;007"
"91;581;0506;MGEN NIEVRE;581;007"
"91;594;0506;MGEN NORD 1;594;007"
"91;595;0506;MGEN NORD 2;595;007"
"91;597;0506;MGEN NORD 3;597;007"
"91;599;0506;MGEN NORD 4;599;007"
"91;601;0506;MGEN OISE;601;007"
"91;611;0506;MGEN ORNE;611;007"
"91;623;0506;MGEN PAS DE CALAIS 1;623;007"
"91;624;0506;MGEN PAS DE CALAIS 2;624;007"
"91;631;0506;MGEN PUY DE DOME;631;007"
"91;641;0506;MGEN PYRENEES ATLANTIQUES 1;641;007"
"91;642;0506;MGEN PYRENEES ATLANTIQUES 2;642;007"
"91;651;0506;MGEN HAUTES PYRENEES;651;007"
"91;661;0506;MGEN PYRENEES ORIENTALES;661;007"
"91;673;0506;MGEN BAS RHIN;673;007"
"91;682;0506;MGEN HAUT RHIN;682;007"
"91;691;0506;MGEN RHONE;691;007"
"91;701;0506;MGEN HAUTE SAONE;701;007"
"91;711;0506;MGEN SAONE ET LOIRE;711;007"
"91;721;0506;MGEN SARTHE;721;007"
"91;731;0506;MGEN SAVOIE;731;007"
"91;741;0506;MGEN HAUTE SAVOIE;741;007"
"91;751;0506;MGEN PARIS;751;007"
"91;763;0506;MGEN SEINE MARITIME 1;763;007"
"91;764;0506;MGEN SEINE MARITIME 2;764;007"
"91;771;0506;MGEN SEINE ET MARNE;771;007"
"91;781;0506;MGEN YVELINES;781;007"
"91;791;0506;MGEN DEUX SEVRES;791;007"
"91;801;0506;MGEN SOMME;801;007"
"91;811;0506;MGEN TARN;811;007"
"91;821;0506;MGEN TARN ET GARONNE;821;007"
"91;831;0506;MGEN VAR;831;007"
"91;841;0506;MGEN VAUCLUSE;841;007"
"91;851;0506;MGEN VENDEE;851;007"
"91;861;0506;MGEN VIENNE;861;007"
"91;871;0506;MGEN HAUTE VIENNE;871;007"
"91;881;0506;MGEN VOSGES;881;007"
"91;891;0506;MGEN YONNE;891;007"
"91;901;0506;MGEN TERRITOIRE DE BELFORT;901;007"
"91;911;0506;MGEN ESSONNE;911;007"
"91;921;0506;MGEN HAUTS DE SEINE;921;007"
"91;931;0506;MGEN SEINE SAINT DENIS;931;007"
"91;941;0506;MGEN VAL DE MARNE;941;007"
"91;951;0506;MGEN VAL D OISE;951;007"
"91;971;0506;MGEN GUADELOUPE;971;007"
"91;972;0506;MGEN MARTINIQUE;972;007"
"91;973;0506;MGEN GUYANE;973;007"
"91;974;0506;MGEN REUNION;974;007"
"91;751;0501;MGEN S.E.M. (Etranger);999;007"
"99;751;0602;MCVPAP;001;001"
"99;781;0602;MCVPAP;001;001"
"99;911;0602;MCVPAP;001;001"
"99;921;0602;MCVPAP;001;001"
"99;931;0602;MCVPAP;001;001"
"99;941;0602;MCVPAP;001;001"
"99;951;0602;MCVPAP;001;001"
"99;751;0505;MAGE Paris;057;007"
"90;100;0011;Caisse d assurance Vieillesse Invalidite et Maladie des cultes;100;004"
"03;001;3300;UNION RMPI;200;002"
"03;001;4300;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;201;002"
"06;200;0200;ENIM - CLP Bordeaux;200;029"
"06;200;0400;ENIM - CLP Saint-Malo;200;029"
"06;200;0800;ENIM - CLP Lorient;200;029"
"03;052;3200;HARMONIE MUTUELLE;217;002"
"03;052;3100;AVENIR SANTE MUTUELLE;216;002"
"03;052;2100;MUTUELLE BLEUE;215;002"
"03;048;3200;HARMONIE MUTUELLE;213;002"
"03;052;1100;R.A.M. (ILE DE FRANCE);214;002"
"03;048;3100;AVENIR SANTE MUTUELLE;212;002"
"03;048;2100;MUTUELLE BLEUE;211;002"
"03;048;1100;R.A.M. (ILE DE FRANCE);210;002"
"03;046;3200;HARMONIE MUTUELLE;209;002"
"03;046;3100;AVENIR SANTE MUTUELLE;208;002"
"03;046;2100;MUTUELLE BLEUE;207;002"
"03;046;1100;R.A.M. (ILE DE FRANCE);206;002"
"03;034;3400;UMCAPI;205;001"
"03;034;3200;UNION RMPI;204;001"
"03;034;1100;R.A.M. (NORD PAS DE CALAIS);202;001"
"99;939;0603;CAMIEG;939;038"
"91;976;0501;MGEN MFP MAYOTTE;976;007"
"03;019;2600;AGIR-MUTUELLES FRANCHE-COMTE;228;001"
"03;003;2600;MUT EST;219;001"
"03;043;2600;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;237;002"
"03;023;2600;Mutuelle de France PLUS;231;002"
"03;001;2200;Mutuelles du Soleil;218;002"
"03;005;2200;Mutuelles du Soleil;220;002"
"03;021;2200;MUTUELLES DU SOLEIL;229;002"
"03;027;2200;Mutuelles du Soleil;232;002"
"03;045;2200;Mutuelles du Soleil;238;002"
"03;052;2200;Mutuelles du Soleil;239;002"
"03;053;2200;Mutuelles du Soleil;301;001"
"03;054;2200;MUTUELLES DU SOLEIL;301;001"
"93;789;0211;MGP DIJON;789;064"
"03;021;2600;HARMONIE MUTUELLE;230;002"
"93;789;0371;MGP TOURS;789;064"
"93;789;0241;MGP PERIGUEUX;789;064"
"93;789;0471;MGP AGEN;789;064"
"93;789;0751;MGP UNG;789;064"
"93;789;0771;MGP UNG;789;064"
"93;789;0781;MGP UNG;789;064"
"93;789;0911;MGP UNG;789;064"
"93;789;0921;MGP UNG;789;064"
"93;789;0931;MGP UNG;789;064"
"93;789;0941;MGP UNG;789;064"
"93;789;0951;MGP UNG;789;064"
"03;052;2300;UMCAPI;240;002"
"03;005;2300;UMCAPI;221;002"
"03;013;2300;UMCAPI;225;001"
"03;037;2300;UMCAPI;234;001"
"93;789;0111;MGP Carcassonne;789;064"
"93;789;0061;MGP Nice;789;064"
"93;789;0131;MGP Marseille;789;064"
"93;789;0151;MGP Aurillac;789;064"
"93;789;0291;MGP Brest;789;064"
"93;789;0292;MGP Quimper;789;064"
"93;789;0301;MGP Nimes;789;064"
"93;789;0311;MGP Toulouse;789;064"
"93;789;0331;MGP Bordeaux;789;064"
"93;789;0341;MGP Beziers;789;064"
"93;789;0342;MGP Montpellier;789;064"
"93;789;0421;MGP Roanne;789;064"
"93;789;0422;MGP St Etienne;789;064"
"93;789;0441;MGP Nantes;789;064"
"93;789;0442;MGP St Nazaire;789;064"
"93;789;0451;MGP Orleans;789;064"
"93;789;0511;MGP Reims;789;064"
"93;789;0561;MGP Vannes;789;064"
"93;789;0571;MGP Metz;789;064"
"93;789;0572;MGP Sarreguemines;789;064"
"93;789;0573;MGP Thionville;789;064"
"93;789;0631;MGP Clermont-Ferrand;789;064"
"93;789;0641;MGP Bayonne;789;064"
"93;789;0642;MGP Pau;789;064"
"93;789;0661;MGP Perpignan;789;064"
"93;789;0831;MGP Toulon;789;064"
"93;789;0871;MGP Limoges;789;064"
"93;789;0891;MGP Auxerre;789;064"
"93;789;0643;MGP Pau MNH;789;064"
"03;039;2300;UMCAPI;313;001"
"03;013;2700;HARMONIE MUTUELLE;302;001"
"03;015;2700;HARMONIE MUTUELLE;303;001"
"03;017;2700;HARMONIE MUTUELLE;304;002"
"03;023;2700;HARMONIE MUTUELLE;305;002"
"03;027;2700;HARMONIE MUTUALITE;306;002"
"03;034;2700;HARMONIE MUTUELLE;307;001"
"03;037;2700;HARMONIE MUTUELLE;308;001"
"03;041;2700;HARMONIE MUTUELLE;309;002"
"03;043;2700;HARMONIE MUTUELLE;310;002"
"03;046;2700;HARMONIE MUTUELLE;311;002"
"03;052;2700;HARMONIE MUTUELLE;312;002"
"93;789;0011;MGP BOURG EN BRESSE;789;064"
"93;789;0021;MGP LAON;789;064"
"93;789;0022;MGP St QUENTIN;789;064"
"93;789;0031;MGP MOULINS;789;064"
"93;789;0041;MGP DIGNE;789;064"
"93;789;0051;MGP GAP;789;064"
"93;789;0071;MGP ANNONAY;789;064"
"93;789;0072;MGP PRIVAS;789;064"
"93;789;0081;MGP CHARLEVILLE MEZIERES;789;064"
"93;789;0091;MGP FOIX;789;064"
"93;789;0101;MGP TROYES;789;064"
"93;789;0121;MGP RODEZ;789;064"
"93;789;0141;MGP  CAEN;789;064"
"93;789;0161;MGP ANGOULEME;789;064"
"93;789;0171;MGP LA ROCHELLE;789;064"
"93;789;0181;MGP BOURGES;789;064"
"93;789;0191;MGP TULLE;789;064"
"93;789;0201;MGP AJACCIO;789;064"
"93;789;0202;MGP BASTIA;789;064"
"93;789;0221;MGP St BRIEUC;789;064"
"93;789;0231;MGP GUERET;789;064"
"93;789;0251;MGP BESANCON;789;064"
"93;789;0252;MGP MONTBELIARD;789;064"
"93;789;0261;MGP VALENCE;789;064"
"93;789;0271;MGP EVREUX;789;064"
"93;789;0281;MGP CHARTRES;789;064"
"93;789;0321;MGP AUCH;789;064"
"93;789;0351;MGP RENNES;789;064"
"93;789;0361;MGP CHATEAUROUX;789;064"
"93;789;0381;MGP GRENOBLE;789;064"
"93;789;0382;MGP VIENNE;789;064"
"93;789;0391;MGP LONS LE SAUNIER;789;064"
"93;789;0401;MGP MONT DE MARSAN;789;064"
"93;789;0411;MGP BLOIS;789;064"
"93;789;0431;MGP LE PUY;789;064"
"93;789;0461;MGP CAHORS;789;064"
"93;789;0481;MGP MENDE;789;064"
"93;789;0491;MGP ANGERS;789;064"
"93;789;0492;MGP CHOLET;789;064"
"93;789;0501;MGP St LO;789;064"
"93;789;0521;MGP CHAUMONT;789;064"
"93;789;0531;MGP LAVAL;789;064"
"93;789;0541;MGP LONGWY;789;064"
"93;789;0542;MGP NANCY;789;064"
"93;789;0551;MGP BAR LE DUC;789;064"
"93;789;0581;MGP NEVERS;789;064"
"93;789;0591;MGP ARMENTIERES;789;064"
"93;789;0592;MGP CAMBRAI;789;064"
"93;789;0593;MGP DOUAI;789;064"
"93;789;0594;MGP DUNKERQUE;789;064"
"93;789;0595;MGP LILLE;789;064"
"93;789;0596;MGP MAUBEUGE;789;064"
"93;789;0597;MGP ROUBAIX;789;064"
"93;789;0598;MGP TOURCOING;789;064"
"93;789;0599;MGP VALENCIENNES;789;064"
"93;789;0601;MGP BEAUVAIS;789;064"
"93;789;0602;MGP CREIL;789;064"
"93;789;0611;MGP ALENCON;789;064"
"93;789;0621;MGP ARRAS;789;064"
"93;789;0622;MGP BOULOGNE sur MER;789;064"
"93;789;0623;MGP CALAIS;789;064"
"93;789;0624;MGP LENS;789;064"
"93;789;0651;MGP TARBES;789;064"
"93;789;0671;MGP HAGUENAU;789;064"
"93;789;0672;MGP SELESTAT;789;064"
"93;789;0673;MGP STRASBOURG;789;064"
"93;789;0681;MGP COLMAR;789;064"
"93;789;0682;MGP MULHOUSE;789;064"
"93;789;0691;MGP LYON;789;064"
"93;789;0692;MGP VILLEFRANCHE sur SAONE;789;064"
"93;789;0701;MGP VESOUL;789;064"
"93;789;0711;MGP MACON;789;064"
"93;789;0721;MGP LE MANS;789;064"
"93;789;0731;MGP CHAMBERY;789;064"
"93;789;0741;MGP ANNECY;789;064"
"93;789;0761;MGP DIEPPE;789;064"
"93;789;0762;MGP ELBEUF;789;064"
"93;789;0763;MGP LE HAVRE;789;064"
"93;789;0764;MGP ROUEN;789;064"
"93;789;0791;MGP NIORT;789;064"
"93;789;0801;MGP AMIENS;789;064"
"93;789;0811;MGP ALBI;789;064"
"93;789;0821;MGP MONTAUBAN;789;064"
"93;789;0841;MGP AVIGNON;789;064"
"93;789;0851;MGP LA ROCHE sur YON;789;064"
"93;789;0861;MGP POITIERS;789;064"
"93;789;0881;MGP EPINAL;789;064"
"93;789;0901;MGP BELFORT;789;064"
"93;789;0971;MGP POINTE A PITRE;789;064"
"93;789;0972;MGP FORT DE FRANCE;789;064"
"93;789;0973;MGP CAYENNE;789;064"
"93;789;0974;MGP St DENIS;789;064"
"03;011;3100;HARMONIE MUTUELLE;314;001"
"03;007;2700;HARMONIE MUTUELLE;315;002"
"01;976;0000;MAYOTTE;976;007"
"03;015;3500;HARMONIE MUTUELLE;316;001"
"03;025;3500;HARMONIE MUTUELLE;317;001"
"03;029;3500;HARMONIE MUTUELLE;318;001"
"91;621;0506;MGEN ARRAS;621;007"
"91;622;0506;MGEN BOULOGNE SUR MER;622;007"
"91;671;0506;MGEN HAGUENAU;671;007"
"91;672;0506;MGEN SELESTAT;672;007"
"91;681;0506;MGEN COLMAR;681;007"
"91;692;0506;MGEN VILLEFRANCHE SUR SAONE;692;007"
"91;761;0506;MGEN DIEPPE;761;007"
"91;602;0506;MGEN CREIL;602;007"
"91;598;0506;MGEN TOURCOING;598;007"
"91;596;0506;MGEN MAUBEUGE;596;007"
"91;593;0506;MGEN DOUAI;593;007"
"91;592;0506;MGEN CAMBRAI;592;007"
"91;591;0506;MGEN ARMENTIERES;591;007"
"91;573;0506;MGEN THIONVILLE;573;007"
"91;572;0506;MGEN SARREGUEMINES;572;007"
"91;541;0506;MGEN LONGWY;541;007"
"91;492;0506;MGEN CHOLET;492;007"
"91;442;0506;MGEN ST NAZAIRE;442;007"
"91;421;0506;MGEN ROANNE;421;007"
"91;382;0506;MGEN VIENNE;382;007"
"91;341;0506;MGEN BEZIERS;341;007"
"91;292;0506;MGEN QUIMPER;292;007"
"91;252;0506;MGEN MONTBELIARD;252;007"
"91;071;0506;MGEN ANNONAY;071;007"
"91;022;0506;MGEN ST QUENTIN;022;007"
"91;762;0506;MGEN ELBEUF;762;007"
"03;034;4100;UMCAPI;319;001"
"08;835;0300;CNMSS Pensionnes Invalides de guerre;835;052"
"03;019;4200;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;320;001"
"03;005;3300;MUTUELLE VIASANTE;321;002"
"03;023;3300;MUTUELLE VIASANTE;322;002"
"03;027;3300;MUTUELLE VIASANTE;323;002"
"03;037;4200;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;325;001"
"03;031;4200;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;324;001"
"03;033;3400;JUST ENSEMBLE NORD;113;001"
"95;459;0011;MNH BOURG EN BRESSE;459;070"
"95;459;0251;MNH BESANCON;459;070"
"95;459;0281;MNH CHARTRES 1;459;070"
"95;459;0291;MNH BREST;459;070"
"95;459;0301;MNH NIMES;459;070"
"95;459;0331;MNH BORDEAUX;459;070"
"95;459;0371;MNH TOURS;459;070"
"95;459;0381;MNH GRENOBLE;459;070"
"95;459;0451;MNH ORLEANS;459;070"
"95;459;0471;MNH AGEN;459;070"
"95;459;0542;MNH NANCY;459;070"
"95;459;0711;MNH MACON;459;070"
"95;459;0731;MNH CHAMBERY;459;070"
"95;459;0751;MNH PARIS;459;070"
"95;459;0781;MNH VERSAILLES;459;070"
"95;459;0911;MNH EVRY;459;070"
"95;459;0921;MNH NANTERRE;459;070"
"95;459;0931;MNH BOBIGNY;459;070"
"95;459;0941;MNH CRETEIL;459;070"
"95;459;0951;MNH PONTOISE;459;070"
"95;459;0841;MNH AVIGNON;459;070"
"95;459;0851;MNH LA ROCHE SUR YON;459;070"
"95;459;0871;MNH LIMOGES;459;070"
"95;459;0881;MNH EPINAL;459;070"
"95;459;0282;MNH CHARTRES 2;459;070"
"03;007;2800;MUTUELLE PREVIFRANCE;329;002"
"03;045;2500;MUTUELLE PREVIFRANCE;326;002"
"03;052;2500;MUTUELLE PREVIFRANCE;327;002"
"03;057;5500;MUTUELLE SANTE DES INDEPENDANTS;328;002"
"03;039;4600;HARMONIE MUTUELLE;330;001"
"99;609;0021;Mutuelle INTERIALE;609;072"
"99;609;0061;Mutuelle INTERIALE;609;072"
"99;609;0131;Mutuelle INTERIALE;609;072"
"99;609;0542;Mutuelle INTERIALE;609;072"
"99;609;0571;Mutuelle INTERIALE;609;072"
"99;609;0594;Mutuelle INTERIALE;609;072"
"99;609;0595;Mutuelle INTERIALE;609;072"
"99;609;0597;Mutuelle INTERIALE;609;072"
"99;609;0599;Mutuelle INTERIALE;609;072"
"99;609;0602;Mutuelle INTERIALE;609;072"
"99;609;0623;Mutuelle INTERIALE;609;072"
"99;609;0624;Mutuelle INTERIALE;609;072"
"99;609;0691;Mutuelle INTERIALE;609;072"
"99;609;0751;Mutuelle INTERIALE;609;072"
"99;609;0763;Mutuelle INTERIALE;609;072"
"99;609;0764;Mutuelle INTERIALE;609;072"
"99;609;0771;Mutuelle INTERIALE;609;072"
"99;609;0781;Mutuelle INTERIALE;609;072"
"99;609;0801;Mutuelle INTERIALE;609;072"
"99;609;0831;Mutuelle INTERIALE;609;072"
"99;609;0911;Mutuelle INTERIALE;609;072"
"99;609;0921;Mutuelle INTERIALE;609;072"
"99;609;0931;Mutuelle INTERIALE;609;072"
"99;609;0941;Mutuelle INTERIALE;609;072"
"99;609;0951;Mutuelle INTERIALE;609;072"
"99;609;0331;Mutuelle INTERIALE;609;072"
"99;609;0342;Mutuelle INTERIALE;609;072"
"99;609;0351;Mutuelle INTERIALE;609;072"
"99;609;0441;Mutuelle INTERIALE;609;072"
"99;609;0171;Mutuelle INTERIALE;609;072"
"99;609;0641;Mutuelle INTERIALE;609;072"
"99;609;0642;Mutuelle INTERIALE;609;072"
"99;609;0311;Mutuelle INTERIALE;609;072"
"99;609;0301;Mutuelle INTERIALE;609;072"
"03;053;6400;MUT EST;169;001"
"02;941;0000;MSA D ARMORIQUE - MAYOTTE;941;821"
"99;691;0505;MAGE Lyon;055;007"
"99;751;0533;Mutuelle des Affaires Etrangeres et Europeennes;534;026"
"02;771;0000;CPS ST BARTH;771;591"
"99;609;0241;Mutuelle INTERIALE;609;072"
"02;775;0000;CPS ST BARTH;771;591"
"06;200;0600;ENIM;200;029"
"95;459;0444;MNH;459;070"
"17;191;0000;CFE;191;591"
"03;065;0000;Version de la table;000;000"
